,GLOBAL_ID,IDENT,NAME,ELEVATION,ICAO_ID
2057,FD85CB3B-92BF-4707-BB48-75679D0C829B,Z48,Bear Creek 3,740.0,
2058,2A6E79FE-8D6E-4B53-AE77-5AC1300B5D06,Z52,Johnsons Landing,130.0,
2059,2FCE989C-E4FA-469E-B292-276FB855191E,WBQ,Beaver,364.7,PAWB
2060,EDB97F34-CED9-4776-A5B2-AC40770BB43A,KBE,Bell Island Hot Springs,0.0,
2061,E9437172-BF19-4102-80B4-FBCB363C15B8,BLG,Beluga,87.2,PABG
2062,C758F1C5-117A-4398-A013-6462CBC2CEDE,Z58,Hangar Lake,23.0,
2063,5E741FE5-4B25-4825-802B-784C4C991686,Z59,Bethel,15.0,
2064,C6ED3B28-0D5A-42D2-B3EC-4F17BE9A60FE,BET,Bethel,128.8,PABE
2065,DAA16906-CEB0-4CE9-85D5-7D2D84C2103B,BTT,Bettles,647.3,PABT
2066,F796B7A6-142D-4C5A-BA18-5BE87E34FE88,85AK,Marion,150.0,
2067,E733F91E-4E75-4943-87C2-12BCDC2B4917,02AA,H & H Fld,160.0,
2068,1A25100F-C363-4F54-B458-AB0DFE81262E,AA01,West Beaver,215.0,
2069,9E7FD8B5-3676-4326-AE61-BDD7F5B14A8D,AA02,Horseshoe Lake,140.0,
2070,7DF95930-914D-4B4D-963E-45CB3D6BCBCA,86AK,Hoppe's,180.0,
2071,6438BE42-44A0-473B-A7CE-6DF1A2BB8692,91AK,Kucera,175.0,
2072,CE1F9910-0C5F-4654-B625-5829CD7FF957,20AK,Owen Fld,150.0,
2073,750D0831-5A67-4F74-9B29-B8E91687E946,AK86,Kramer,150.0,
2074,2CE0B4FF-84F1-4FF9-8546-7DD3034FFF4B,08AK,Fisher,200.0,
2075,F45C649D-AFA1-4FF9-B8CD-8C3AD4EB3501,09AK,West Beaver,228.0,
2076,37077D0B-387C-435D-B4A1-72EF1230F2EA,BGQ,Big Lake,157.5,PAGQ
2077,BEAADED7-042C-4D08-BABA-40C8ABCF23C3,AK87,Team Levine,150.0,
2078,0AFC0B69-4815-4AD9-8F6B-09ED873CE882,AK95,Twin Lake,185.0,
2079,62BE96A0-3EE2-407B-9B92-597396EDA2B8,9AK7,Cubdivision,250.0,
2080,AA4012D1-562F-4CC1-930B-DE89BE3E772D,63AK,Kucera Residence,189.0,
2081,C1DD88FC-CDF5-4C43-9CE2-803255FFC838,D71,Beaver Lake,150.0,
2082,6DB30DD8-A40B-4DA5-B00A-E27580FD1838,68AK,Cowell's,142.0,
2083,E7B4A7C5-4ACA-419A-AA47-A4D07DA38031,L95,Jones Landing,180.0,
2084,3F695548-75AF-49C7-ABDF-D1FDDE6217F5,AA07,Saddleback Island,150.0,
2085,314657B6-F401-4525-B807-D307548836E1,95AK,Brown's Homestead,140.0,
2086,331F66E5-3241-47F3-AF42-415E684F9BB3,6A7,Brocker Lake,100.0,
2087,7C919E0F-BCF5-4AE8-B4EB-EC4C3C14D9F0,37AK,Big Mountain,663.0,PABM
2088,C9BDC2A5-41C7-4E4D-8BD3-C452513D5D67,Z91,Birch Creek,439.8,
2089,C575EA73-B3E7-4996-A22C-F27DEABC8FD7,BCV,Birchwood,83.0,PABV
2090,65BDE39C-3F11-4DC1-BEA4-E58DD43FB8A5,5BK,Black Rapids,2125.0,
2091,7EC44058-5626-4088-8B0F-0417876F10FD,AK97,Boswell Bay,230.0,
2092,1E2CEB56-A6F1-47FF-8850-BE0C2B39C08E,BYA,Boundary,2940.0,
2093,7AFC36AA-F7C4-40F9-B736-80562DB49E7E,KTS,Brevig Mission,38.1,PFKT
2094,12253DDC-A180-4E3D-BB8D-E469AF0F2742,AK98,Buck Creek,560.0,
2095,029F7803-E398-4739-AEBD-37A5B860FC89,BVK,Buckland,29.0,PABL
2096,3DFABA4C-A123-4944-A701-163F4D27697A,AK75,Candle 2,15.0,
2097,35CA1787-220D-4EFE-B589-AE0DA83D7531,TTW,Cantwell,2190.0,PATW
2098,EFD429FB-A9AF-493B-B1E4-AEA68E876641,15AK,Golden North Airfield,2250.0,
2099,C350A034-F637-421C-BF32-F4B21D99F17A,CDE,Cape Decision Lighthouse,34.0,
2100,CCB13698-5B7A-4B2C-86B0-E72E290E15E6,LUR,Cape Lisburne LRRS,14.0,PALU
2101,8C2675EC-16E5-4E5B-BA96-41DEB1335799,EHM,Cape Newenham LRRS,531.0,PAEH
2102,3AD26E73-ADE5-42F7-9564-F1FDC35729AD,Z71,Cape Pole,0.0,
2103,4845936A-650E-418C-9ABF-64B2A31CC137,CZF,Cape Romanzof LRRS,467.0,PACZ
2104,A22B6739-7E08-4C6B-ABC5-4A48C09F74B1,26AK,Cape Sarichef,291.0,PACS
2105,6D6B49A8-7542-4CFC-9B17-AE1246F23D14,CSP,Cape Spencer C G,84.0,PACA
2106,C27321A3-863B-4C7E-999E-73715A59B5D9,CEM,Central,936.8,PACE
2107,9AFE2D94-4700-4C63-A829-F042D211D190,CIK,Chalkyitsik,548.5,PACI
2108,B1F24408-4DB9-4074-9ED3-AD6A3AF0E54D,5CD,Chandalar Shelf,3222.0,
2109,356AA654-AB7F-4D6D-A2D8-83F41795263F,WCR,Chandalar Lake,1920.0,PALR
2110,EF4F0F48-746C-46BD-9DA3-361F775B426C,05AA,Chatham,0.0,
2111,7E99D002-7857-49C4-86CA-34F9BAFE6523,CFK,Chefornak,54.1,PACK
2112,0B37B404-6C0C-49F9-AD38-885A0B08956A,AK13,Chena Hot Springs,1195.0,
2113,EA7557EE-7B3F-487B-A536-98F47BF84F8F,C05,Chenega Bay,68.9,PFCB
2114,82AFA85B-5A98-497A-8FB3-F2897EABB0C1,VAK,Chevak,60.7,PAVA
2115,C00FCC03-9640-40AD-BC59-DF24AAC7360D,48AK,Castle Mountain Airstrip,1010.0,
2116,EA468FB0-5454-4DA7-9F11-D2CAD87EADF6,CKX,Chicken,1640.0,
2117,13ECC09D-FBF7-435E-B13D-A6D8A8A92ABA,Z78,Chignik Bay,0.0,
2118,554ED0FD-27B2-4FB4-8F32-94C5A147B90F,KCL,Chignik Lagoon,27.7,
2119,208D6127-363C-43EC-8B5F-B35A689A3E97,AJC,Chignik,24.0,PAJC
2120,4FA54B86-C124-4788-B2AA-C5A3467F0479,A79,Chignik Lake,50.0,
2121,E2A6D57F-1C89-4C52-80D3-2B4F35C49C47,CZN,Chisana,3348.0,
2122,503E0C82-B08F-4EC5-A887-58A82B97E51F,CZO,Chistochina,1860.7,
2123,3AC5A9B8-1E6F-4466-B496-EA6405AB3AC2,CXC,Chitina,556.0,
2124,49EB577B-B714-4980-8A3A-1446BA4CB262,9A3,Chuathbaluk,243.7,PACH
2125,E03F9C1B-B2EC-4D32-B86B-FC09EFDCDFE9,AK24,Hilltop,420.0,
2126,88A60787-EB9C-4708-966D-9A7DA87962F0,CRC,Circle City,613.2,PACR
2127,CB12C3EA-0332-4088-9920-2A2B8B4BC6B5,CHP,Circle Hot Springs,870.2,
2128,3EE92229-8D5A-4A0A-9006-07616D1B69F5,96AK,Hackney Landing,208.0,
2129,A6F09ED7-3BC4-4027-BB06-BD4F89401564,CLP,Clarks Point,79.6,PFCL
2130,20E74C94-3C37-4E88-9CCA-F03EBB6FEAAD,Z84,Clear,559.4,PACL
2131,A5BAD322-E243-4A61-8182-607C3DDC8CE7,CLF,Clear Sky Lodge,650.0,
2132,3055C903-232A-45F4-AC1D-C2C13F3CA8C7,KCC,Coffman Cove,0.0,PAKC
2133,ED60F5CC-677F-4A4B-8259-7CBE0AA857D7,CDB,Cold Bay,99.5,PACD
2134,B5B81A69-2E2A-4AB9-8EDD-ACA1F0C59E81,Z87,Blinn Lake,50.0,
2135,DB2C87E7-A1E6-4D26-9D50-075494C5945C,1AK3,Port Moller,20.0,PAAL
2136,22BB61EA-889D-4DC2-9C3B-9944818BE1A8,CXF,Coldfoot,1049.1,PACX
2137,69EEE5FE-4FC9-479C-879A-01EAFB66F81F,KCR,Colorado Creek,860.0,
2138,E3AE5C64-BAED-4C28-B9BF-00223C1A8C7A,JLA,Quartz Creek,466.0,
2139,DCA88EFA-BFEA-488C-93DC-4F7F9679BFF2,Z93,Copper Center 2,1150.0,
2140,89D63998-1CA5-46D4-808B-633E3E42544F,CDV,Merle K (Mudhole) Smith,53.6,PACV
2141,FE687F0E-B11C-4942-8446-3EB4B9BFC74F,AK30,Strawberry Point,50.0,
2142,2593D5C4-EDC7-48F1-B164-FEC0CE6B4C59,CKU,Cordova Muni,59.0,
2143,B690B8E9-5F88-4BA9-B581-DA12950570D1,K29,Council,100.0,
2144,0B83870A-BEBB-42C8-842C-73D4BC5AC14D,CGA,Craig,0.0,
2145,1FEF191B-0E5E-40FB-8F87-1F079FAE1B03,5C5,El Capitan Lodge,0.0,
2146,92F5FB38-7EB5-4427-A63E-7AD54D4DD7C8,1AK0,Craig CG,20.0,
2147,A0A9C75C-C374-4E5B-82B0-107C2C1AEDB0,1AK1,Crevice Creek,840.0,
2148,8DB7C2CD-9D7F-4F86-AB55-80CCF895DD72,CJX,Crooked Creek,180.6,PACJ
2149,19FBB880-2DD0-4403-A909-284B0BC28DD1,01AA,Donlin Creek,733.7,PFCR
2150,ADFBDDE4-AB2B-484E-B5A0-4CAFF98F3AEC,1AK2,Crosswind Lake,2125.0,
2151,FEC1FC99-5695-422F-ADE3-548C6C4080DE,DCK,Dahl Creek,260.0,
2152,DAA6A182-0B37-4776-86E8-D2A96EC42DDF,SCC,Deadhorse,67.4,PASC
2153,B0674B3B-700F-40E5-8522-67BBC02EB18E,AK15,Alpine Airstrip,21.4,PALP
2154,8E3F9BB5-ABF1-462B-8EEA-877283A1CEEA,AK78,Badami,25.5,PABP
2155,CD3A9553-E38A-4A81-B21C-D53563529BB2,AA03,Central Pad,9.3,
2156,3B24FEDF-10EE-4308-B091-003C8CF38209,37AA,Point Thomson Airstrip,56.0,PAAD
2157,24A731B3-2978-468C-BC38-B3BD1DB880A1,4AK1,Inigok,191.0,
2158,CDFD5026-9284-4A32-A49E-472E50978B4B,DEE,Deering,29.9,PADE
2159,4424E58F-2CC6-4CF3-A067-5ACF87EF423F,BIG,Allen AAF,1285.2,PABI
2160,16670E01-C7B5-4B03-A333-A5BA1DAE6B81,11AK,Rocking T Ranch,1190.0,
2161,5CFF1574-F7A2-434B-8F6E-B117B9A80C67,D66,Delta Junction,1150.0,
2162,D906BE76-006E-4F82-ADEB-D8CB6632D9AD,AA22,Delta Daves,1050.0,
2163,365E511C-7196-48F5-B8F6-B0D83E6AEAEF,29AK,Remington Fld,1250.0,
2164,8F7D53A7-5D51-4C53-BFA9-CE451A41C191,45AK,Cherokee,1300.0,
2165,05D4D8B8-E0B1-4A10-B2EE-1F7A6319B772,AK09,Wingsong Estates,1100.0,
2166,AB9F4020-2EF1-45F1-AF5B-AB42F04F16DB,9AK4,Arctic Angel,1009.0,
2167,4B8C7177-DD7F-4781-BDDE-2390E39145D2,AK35,Buffalo Row,1180.0,
2168,5A457695-62AB-4FE0-9D31-D2171695B04A,72AK,Trophy Lodge,1200.0,
2169,56BC03A2-3B71-49D3-8AB5-F740F23B265F,AK77,All West,1275.0,
2170,46C8B3A7-070F-41E5-AC8F-13657388D12A,76AK,Pogo Mine Airstrip,1350.0,
2171,2D8A90A9-1A57-4074-A821-9D9C37D434E0,DLG,Dillingham,82.0,PADL
2172,3B988C72-D70E-4E7A-A4F1-CFBA52636774,AK21,Nushagak,40.0,
2173,62DE1091-5003-4EA3-9E26-AB4653E59984,AA15,Shannons Pond,80.0,
2174,C65912E4-2ECF-4B32-8FE6-D25250C52F9E,DM2,Diomede,20.0,PPDM
2175,D888CFCD-4E8C-4572-9524-04B2D83D3A5D,AK23,Driftwood Bay Air Force Station,24.0,PAAM
2176,27B2FE88-5259-4744-BE2C-7B8683A863A3,EAA,Eagle,907.2,PAEG
2177,6DD859A7-0655-4354-8388-11365A9FA42C,47AK,Highland,650.0,
2178,90F349AD-C43B-4DFD-96F2-3E1E1C5B7162,D72,D&c Fire Lake Flying Club,295.0,
2179,B1D12766-6E9B-46EF-90B0-8209BA46F536,EEK,Eek,26.5,PAEE
2180,B9F993BD-6A9F-4C1A-9EE4-1D915E11B992,EII,Egegik,92.3,PAII
2181,02F704E8-C3AD-4860-B17B-6B7E164D05F5,KKU,Ekuk,30.0,
2182,379C88B5-DA34-4D43-A11D-5B08E86944E3,KEK,Ekwok,141.0,
2183,44322B86-29A7-4862-BBF5-01835616CFAD,ERO,Eldred Rock Cg,33.0,
2184,BD3590EB-0A6A-43B5-8ED6-BB32BF72BCFB,ELV,Elfin Cove,0.0,PAEL
2185,45A46A64-A4B9-490E-A3E4-7B76A241680E,ELI,Elim,161.5,PFEL
2186,6719A3CF-4DD5-4490-BE08-3A0FEE65DA47,MOS,Moses Point,14.0,
2187,9A1140EE-FC5F-4937-B9CB-1B23CFF10208,1Z9,Ellamar,0.0,
2188,CB70A39D-60F5-4C1E-9C2B-7AB2D3903DD5,ENM,Emmonak,16.2,PAEM
2189,E398AB3E-5C96-4346-8618-1A42602B944B,2Z2,Eureka Creek,700.0,
2190,3494B611-78E3-4B0C-B22F-388588E3F697,2Z3,Eva Creek,2817.0,
2191,74204835-4709-4018-A3B3-B1EB606B7E4C,EXI,Excursion Inlet,0.0,
2192,B4248569-1111-44FC-AC84-B08EA8F3F57A,2Z5,Chena River,440.0,
2193,2773904A-598B-42E2-B7FC-AC2B879C0B9D,AK28,Chena Marina,427.0,
2194,931DDF64-72CC-421D-9608-5D46A3663BCA,AK22,Lakloey Air Park,475.0,
2195,A68C3A1D-BFAA-46BF-9BA2-DAC755F93C53,32AK,Hardrock Fld,664.0,
2196,0C47EF72-B741-4778-B886-CBC013C20C0D,25AA,Skyflight,1100.0,
2197,D5E42B17-A87C-4E5A-AF1B-9C6757DD249C,MTF,Metro Fld,432.0,
2198,268B87EE-3454-4243-9FE1-32260028A3E0,31AK,Dalrymple's,450.0,
2199,2D66A664-4C26-4DDC-8874-DFD6D8B9819C,AK52,Moen's Ranch,582.0,
2200,BAEA0575-BFA2-4129-A1DE-E241AD73E0CE,FBK,Ladd AAF,448.6,PAFB
2201,9A266F31-4BA1-4834-B19B-E26B5F13DC92,2AK1,Blair Lake,910.0,
2202,2252FAD4-131A-4CBA-A103-AEBF28672BFF,2AK2,Clear Creek,660.0,
2203,0455F59F-A32D-4903-8A7D-4499FE36BFE3,AK7,Gold King Creek,1720.0,PAAN
2204,2B204F08-A18A-48B8-BD6D-CAF27C90F0BB,EIL,Eielson AFB,547.5,PAEI
2205,DD4CD9A0-38D2-4575-ACB0-C26F0FA60487,83AK,Tolovana Hot Springs,800.0,
2206,9348144C-6301-41D3-98EA-E632E05A8215,FAI,Fairbanks Intl,439.0,PAFA
2207,25F18090-7F01-450F-8D91-84131E1367E7,2Z6,False Island,0.0,
2208,D5CF31D7-B8A0-46FD-B17E-C237CFFCDD42,KFP,False Pass,18.3,PAKF
2209,68B89467-C70D-4792-B6BD-63CAFFE8A06C,0AA4,Farewell,1535.0,
2210,FFF22645-E99B-4573-B521-916E794F84FC,TNW,Tin Creek,1185.0,PAFL
2211,EF190722-5CEF-4066-B987-6B0884943561,FKK,Farewell Lake,1052.0,PAFK
2212,AB89070F-99AF-4842-AF5C-7862E5FEA10E,3Z1,Feather River,325.0,
2213,2F9263A9-5226-49FE-9079-A9BFD7A87D34,2AK3,Five Finger Cg,48.0,
2214,D920618F-359D-4171-BA5D-3481C137A9A4,FLT,Flat,309.0,
2215,96BDC02A-0EB7-408F-B1C7-575C766C7D9D,FYU,Fort Yukon,447.2,PFYU
2216,4A0E6089-6383-4244-BCC8-487CE57EB1A6,FNR,Funter Bay,0.0,PANR
2217,D5E053E4-AE7B-4728-A225-895A83B238E2,GBH,Galbraith Lake,2662.7,PAGB
2218,EA20DD0F-AD8F-46F4-ADF4-4F4309881D99,GAL,Edward G Pitka Sr,153.9,PAGA
2219,55783222-3062-4B7F-8BAB-AD55BFEC12D6,GAM,Gambell,29.4,PAGM
2220,77EBFAE1-6D68-4FCC-8695-CA62A39F5E1A,AQY,Girdwood,164.0,
2221,F735E4DE-D6E9-4DEA-B730-4E1AC85FD039,KGZ,Glacier Creek,2380.0,
2222,A9314770-58F0-4289-83E6-CCE77284098E,3Z8,Golden Horn Lodge,91.0,
2223,51FF4EE6-0598-4E78-BD68-FEEF76CA0475,GLV,Golovin,61.9,PAGL
2224,5E48FD9B-8553-4E02-A46D-EE3053818ACE,GNU,Goodnews,18.1,
2225,8858696C-D395-4D4A-B14F-4BDA7FDE8577,Z40,Goose Bay,78.0,
2226,D2D1D4C1-8C36-43FD-AD07-826FEEC20E98,GSZ,Granite Mountain AS,1313.0,PAGZ
2227,220455E6-CB8D-4762-9354-3461F3A36AD0,KGX,Grayling,137.5,PAGX
2228,ECAE1D64-F87D-4818-BD89-E900E6E2C2AA,GKN,Gulkana,1586.1,PAGK
2229,B1CD5ADD-3768-4D58-8357-689D5B0900FD,8AK1,Jacobus Fld,1670.0,
2230,AD489E35-65A8-442B-A298-D0E531A81009,GST,Gustavus,36.3,PAGS
2231,557F4772-3E31-4B0F-B991-F6E1F3066B0C,HNS,Haines,15.3,PAHN
2232,14391EC5-E7B3-4B32-A21D-67DB5E724140,AK17,Glacierview Strip,1600.0,
2233,4FEED28C-8541-46F9-BE81-AF7D849A951A,AK18,Camp Point,8.0,
2234,14AFC7D4-F9BE-4905-AC62-8687A9A3D194,2AK4,Bootleggers Cove,45.0,
2235,9961CC56-2566-4598-9F95-E6BC634CA4C4,98AK,Eastland,1190.0,
2236,E14C4C27-4FB7-48FA-B646-AE7BA5B9C401,4AA4,South Peninsula Hospital,370.0,
2237,725308DA-D578-421D-A21B-33B7966449A4,46AK,Bear Cove Farm,115.0,
2238,19D1C67B-4191-4340-ACF4-7D9AA93B5408,0AK7,Bradley Lake Hydroelectric Project Airstrip,18.0,
2239,13B25929-6214-44FA-BC4F-270EDD40B11E,OOH,Hoonah,0.0,POOH
2240,72915335-C129-44AD-918B-6857571EACDC,HNH,Hoonah,21.5,PAOH
2241,B7D30294-B4BB-4EE4-AC5B-18FBC57D4547,HPB,Hooper Bay,19.5,PAHP
2242,460B4D53-CFE8-4AC7-BD98-4E1209F3D51C,5HO,Hope,193.9,
2243,1D7CE621-875E-4BFF-AEA8-09C561B4B1B2,4Z5,Horsfeld,3620.0,
2244,3F60EA64-15AE-4BA9-BD91-201FE0E7FFBB,13AK,Satterbergs,350.0,
2245,A6AEA3C6-B4D0-4DEA-9BC8-D260FD93BEF1,KIB,Ivanof Bay,0.0,
2246,9B4EE4DC-8B92-4C6A-93A3-52285C08EDAA,4Z9,Jakolof Bay,5.0,
2247,5693EB2E-CAD9-44FC-A3CC-BF16E93A09C0,AK60,Fort Jensen,240.0,
2248,BA04522F-C828-42F9-A418-78F131488FD5,JNU,Juneau Intl,25.3,PAJN
2249,3799D359-0D0E-4BEA-B092-D6B4B3A9C0C7,AK94,Alascom/Coastal Lena Point,150.0,
2250,2963D229-8169-494D-9D7F-C8252EBC6EFD,AA44,Barlett Rgnl Hospital,296.0,
2251,F28E0BE0-A1C4-4779-8599-4CF1FBBEC236,5Z1,Juneau Harbor,0.0,
2252,0C537D0D-A869-48FC-AF0A-54E45C3CB97B,73AK,Yankee Cove,0.0,
2253,AFA8477D-801C-4488-B6D5-AB699CC7287A,18AK,North Douglas,25.0,
2254,0EE31B18-3A97-4F85-BA8E-9DD84DBB0CD6,KAE,Kake,0.0,
2255,D4BC5831-55D1-4A10-BB95-85868EDB5323,AFE,Kake,171.5,PAFE
2256,A99F1D41-6135-42BC-8B8A-5F4708E6DCC5,8AK7,Bullen Point Air Force Station,18.0,PABU
2257,372EADDF-D21A-40C7-B99A-116042BFF26A,1KC,Kalakaket Creek AS,1598.0,
2258,A99C1D28-0CA2-4837-A163-B577E71EDE8D,KLG,Kalskag,63.3,PALG
2259,A1701BA9-F132-49EC-9E8F-13A07945C1AC,8AK2,Carty's Airstrip,150.0,
2260,AC2FBE2E-2258-4C8F-894A-8F5EC82B6019,2R3,Island Lake,140.0,
2261,E9A1F74F-1532-42AE-8EC7-3B13A8979713,30AK,Doyle Estates,50.0,
2262,B0943E49-5C2F-4F3B-B5FE-6FDEBD23E1B4,3AK4,Johnson,102.0,
2263,8DC5D032-1481-4058-B9FA-A7555EDFFE50,6AK3,Butler Aviation,185.0,
2264,556DD41D-F83E-4C84-935A-EE2ED2C2404A,03AK,Joe Clouds,150.0,
2265,C9CC77F7-70D9-4C4C-A04A-B5D9E8E7CEE3,75AK,Henley,100.0,
2266,3D6697D6-3285-42B0-BA71-35E7EB0AEFE6,9C0,Peninsula Point Pullout,0.0,
2267,EAA106EE-51D7-47E2-805F-830B9FA42D80,17AK,Ketchikan /Temsco H/,20.0,
2268,101C7389-25EA-4197-BC09-965B528EE077,KTN,Ketchikan Intl,92.4,PAKT
2269,6EB99636-D115-42B0-91B2-4FE45293114A,5KE,Ketchikan Harbor,0.0,
2270,DDE630DA-2329-46C9-ACEC-F5CE6A022284,8K9,Murphys Pullout,0.0,
2271,6D9CA4BD-7A92-41F7-8D14-5410941BBA47,IAN,Bob Baker Mem,171.2,PAIK
2272,FB0BDD81-1514-46BA-B216-30B347CD40FF,JZZ,Koliganek,271.8,PAJZ
2273,DF586658-30F2-41EB-B881-0390EF02ACC7,DUY,Kongiganak,32.7,PADY
2274,7282B0ED-4FE4-44ED-8B8E-745940E576A6,2A9,Kotlik,13.6,PFKO
2275,96375CC4-30EE-47AC-B0B4-0C670128ACA3,OTZ,Ralph Wien Mem,15.4,PAOT
2276,44FB2AC6-BD27-4D67-8D08-7443F9BA4100,KKA,Koyuk Alfred Adams,161.5,PAKK
2277,848AAFDA-C87D-480F-AD81-5A0E4307786A,KYU,Koyukuk,148.9,PFKU
2278,98CC7E70-AFE1-43C8-AF27-9B9B1423505D,LKK,Kulik Lake,717.0,PAKL
2279,BF901263-E69F-4185-99D4-8D1B5985E4B0,UBW,Ugnu-Kuparuk,75.0,PAKU
2280,27F4CC7E-E312-4F60-A85F-13188744AD29,27AK,Pad-66,60.0,
2281,640EA798-1E2E-47D4-A105-EAA08EB6C1F5,AA38,Nikaitchuq Operations Center,20.0,
2282,F0535E9C-84AC-42F7-9D00-7820B0DB7F8B,AA51,Spy Island Drill-Site,21.0,
2283,62CEF5A8-20D1-424B-9668-A6DDE21FDBAF,KWT,Kwethluk,25.3,PFKW
2284,1223E130-4B8C-4064-A344-95358500B009,AK0,Jakes Bar,1074.0,
2285,2B94146F-C478-4CBF-A4E7-C23A79A65374,56AK,Hinkes,1200.0,
2286,2BCFBD26-072F-4412-BA99-3D760A7D4021,MCG,Mc Grath,342.7,PAMC
2287,06EC153F-3C23-4AC0-AB64-05E6C84BEBD2,AK40,Nixon Fork Mine,1510.0,
2288,6DA393E9-6255-4FE6-9E47-EF5363296D0B,16Z,Mc Grath,325.0,
2289,9DAAFE7A-1AB6-4DE4-A9FA-A2426BC49C87,INR,Mc Kinley National Park,1720.0,PAIN
2290,5DFA3658-080D-4DB6-AD9B-0246D23EE229,AK06,Denali,2050.0,
2291,08CAB790-01D4-438E-8E99-FCC2953E4845,4AK5,Mankomen Lake,3050.0,
2292,38C7B2B8-4989-42B0-BF97-9AED012F5492,MLY,Manley Hot Springs,275.3,PAML
2293,20C0BE88-7CD5-44B5-B817-C6546786337B,MBA,Manokotak,106.6,PAMB
2294,EF0BB469-E4BE-495B-BDCB-49CEFB74B7A9,MDM,Marshall Don Hunter Sr,115.3,PADM
2295,14E4F9A0-28A1-4907-B693-AC4E019D18A5,MYK,May Creek,1681.0,
2296,65278478-E166-4CED-8F29-A6C2D70671C0,0AK5,Young Creek,1580.0,
2297,82086F70-8EC0-454A-BC2E-591BD9B09125,76Z,Nakeen,50.0,
2298,E7A3ED3E-A63A-477B-A864-1F64E62CD2C5,5NK,Naknek,70.0,
2299,29B1D9F9-CC34-4B52-AD37-2D3727D118C7,4AK9,Tibbetts,50.0,
2300,33C5607C-24F3-4FAD-9D22-19F5EBDBC4BD,78Z,Nancy Lake,214.0,
2301,CD3B53FA-7666-4297-9196-B21059AA108B,KEB,Nanwalek,27.0,
2302,750A31C1-D3FE-48AE-AF76-39CAF1A3ED4A,AK07,Dog Fish Bay,10.0,
2303,0D5629D6-F548-4449-B754-6699C82BAC4F,4AK8,Napaimute Pioneer Airfield,200.0,
2304,7764625C-8C87-4F28-B627-4898553E5617,WNA,Napakiak,16.9,PANA
2305,4E099AEC-DDDC-4C86-B9CB-5A9ABD2AF993,PKA,Napaskiak,24.0,PAPK
2306,18B7B812-7AC4-4D39-BE82-33657220DBAF,OUL,Nelson Lagoon,14.0,PAOU
2307,E39CF0C0-7944-445C-8938-272AF02B76E0,ENN,Nenana Muni,368.0,PANN
2308,6762C8E0-E7A3-4F64-8452-DB432C57A459,KNW,New Stuyahok,370.7,PANW
2309,95488260-7083-4F4E-AC82-C27DA2E9EEAF,EWU,Newtok,25.0,PAEW
2310,B881D0F0-FE45-4374-95D7-09BEE46E390B,WWT,Newtok,6.0,
2311,7C018A2E-02D6-483E-8316-8A6D3BA73077,5AK2,Howards,490.0,
2312,95ABA5B3-6C3D-4521-9879-4F99C2DBA0D6,5AK3,Airway,480.0,
2313,5F46CDED-EB3D-46DB-A78D-BEC06FDF2E92,AK41,Greg'n Sage,925.0,
2314,F2728144-99DB-496E-86B8-D22FB6C85E32,AA76,Timber Trails,480.0,
2315,977B7704-51C5-4461-BF41-BE4FB61348B8,78AA,Lakewood,540.0,
2316,3A6580E2-C9AA-44F9-BDF9-C5150D5C1138,ORT,Northway,1720.1,PAOR
2317,C3F02C2A-2A40-45A3-8B33-4BAA9DBDD06E,33AK,Nugget Bench,2010.0,
2318,B0DF34D9-EE13-4547-9955-94A69CB06E08,AQT,Nuiqsut,45.4,PAQT
2319,3F53449A-703A-42BD-8301-F8C7EE847A61,AK32,Oooguruk Island,27.0,PFNU
2320,DA8E7F6A-306D-45A3-AAB2-1336432FF972,AK20,Cd-3 Airstrip,7.0,
2321,7AFEFD48-960D-4E1C-8715-C88F9718E974,AA27,Otp,38.0,PPNU
2322,FE05C4C6-A0F0-44E7-98AB-E9CECC8D4CB3,NUL,Nulato,405.9,PANU
2323,2A926F4E-6990-4C03-BD5B-1D725BD0C2F4,18AA,18 Meadows Aerodrome,89.0,
2324,D6D9D8E0-0A64-4F44-B6C4-6AE71BF7E6F9,AA35,35 Mile Lodge,690.0,
2325,A40CEC5F-F751-4DA5-AC3A-3494821BB9A4,3Z9,Haines,0.0,
2326,2B72DC86-5169-4F18-8705-69343501E519,AK74,Upper Hannum Creek,1300.0,
2327,5640E422-C3B0-4613-9CA2-166A38057284,HWI,Hawk Inlet,0.0,
2328,A8460414-3884-4284-8B5A-3B7856AF0050,HRR,Healy River,1275.0,PAHV
2329,7BC7843A-6233-493C-B2A5-8492B343930C,7AK7,Era Denali,1580.0,
2330,A55572F4-DF4C-4954-BEAE-28EAB34A645F,AK33,Herendeen Bay,20.0,
2331,024ECC69-193C-4A6F-8DF1-14B313EECC1F,2AK5,Johnstone Point,15.0,
2332,93F7A225-4AA1-4054-B05C-578E9D9822C3,2AK6,Hog River,534.0,
2333,C2F0EE26-9181-4B75-B1E8-2F8E69C177B0,HYL,Clark Bay,0.0,
2334,52CFDA9C-361B-42AB-AABB-7F28724E42CA,HCA,Holy Cross,74.5,PAHC
2335,B40147A4-FBEC-40E2-89C4-327C6BA93891,HOM,Homer,84.3,PAHO
2336,DA213689-ABC6-4639-824A-0C2349C1907C,5BL,Homer-Beluga Lake,25.0,
2337,70E4BAC1-AAAF-42F9-B8C9-67794ADAE5D5,AK29,Reids Landing,246.0,
2338,98236B79-51BB-43F9-9401-8E5039EB3417,AK89,Black Spruce,350.0,
